Rank	Dataset	cut-off	confidence	sequence number	group number	min alignment length	fasta filename	classification filename
species	Myrotheciomycetaceae	0.985	0.8808	152	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Clavariadelphaceae	0.979	0.8038	45	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Entylomataceae	0.987	0.854	92	38	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Bulleribasidiaceae	0.983	0.901	368	91	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hyaloriaceae	0.949	0.8966	141	36	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Acarosporaceae	0.988	0.8318	417	107	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phyllachoraceae	0.93	0.939	70	37	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Elaphomycetaceae	0.985	0.9104	81	34	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pyrenulaceae	0.985	0.8603	108	46	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Porotheleaceae	0.982	0.9592	52	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Paxillaceae	0.987	0.9578	217	29	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Trichomeriaceae	0.987	0.9146	124	48	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tubariaceae	0.981	0.8274	247	41	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Gomphidiaceae	0.984	0.9159	143	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dictyosporiaceae	0.988	0.8729	102	56	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Leotiaceae	0.987	0.839	85	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tarzettaceae	0.983	0.8584	86	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Melanconidaceae	0.981	0.9486	51	17	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microbotryaceae	0.981	0.9077	81	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Morosphaeriaceae	0.99	0.9369	37	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sordariaceae	0.988	0.879	59	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coryneliaceae	0.953	0.9068	57	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sarcosomataceae	0.961	0.8829	155	33	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Albatrellaceae	0.98	0.8707	117	25	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Nidulariaceae	0.974	0.8879	124	30	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Niessliaceae	0.985	0.8808	76	25	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tubakiaceae	0.989	0.9001	42	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Rhizopogonaceae	0.993	0.8995	346	35	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Graphiaceae	0.984	0.8463	38	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Venturiaceae	0.992	0.8875	204	35	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microbotryomycetes_fam_Incertae_sedis	0.948	0.9419	144	22	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Diploschistaceae	0.988	0.8318	129	37	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tilletiaceae	0.989	0.8562	174	56	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cronartiaceae	0.983	0.8468	64	13	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Psoraceae	0.988	0.8318	247	41	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Uromycladiaceae	0.983	0.8468	47	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tympanidaceae	0.989	0.9111	80	42	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lepidostromataceae	0.978	0.9501	35	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phaeotremellaceae	0.983	0.901	43	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Vibrisseaceae	0.983	0.8531	38	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Umbilicariaceae	0.988	0.8318	388	75	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pseudoclitocybaceae	0.98	0.9477	66	17	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pleosporales_fam_Incertae_sedis	0.986	0.9153	101	39	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lasiosphaeriaceae	0.988	0.879	84	40	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hericiaceae	0.969	0.8683	189	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tubeufiaceae	0.987	0.8721	224	136	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pilocarpaceae	0.961	0.8617	142	70	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Boletales_fam_Incertae_sedis	0.964	0.8445	91	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Bulleraceae	0.963	0.9245	53	20	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Arthoniaceae	0.922	0.9824	34	22	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Elsinoaceae	0.991	0.9156	189	81	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cordieritidaceae	0.917	0.9882	47	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Auriculariales_fam_Incertae_sedis	0.962	0.8736	84	41	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Icmadophilaceae	0.977	0.9219	53	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Roccellaceae	0.979	0.8399	387	91	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Halosphaeriaceae	0.971	0.8577	145	41	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dacryobolaceae	0.984	0.8829	208	32	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lindgomycetaceae	0.987	0.8721	34	18	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Valsaceae	0.989	0.9001	58	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pterulaceae	0.984	0.8293	55	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Xenasmataceae	0.965	0.8981	48	11	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microstromatales_fam_Incertae_sedis	0.953	0.9209	33	11	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Catillariaceae	0.966	0.8783	89	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lulworthiaceae	0.931	0.8895	30	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lentariaceae	0.962	0.9375	66	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cyphellophoraceae	0.984	0.9125	131	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Gyroporaceae	0.985	0.8552	64	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Capnodiaceae	0.965	0.8894	42	19	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Thyridariaceae	0.981	0.9091	45	20	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lipomycetaceae	0.974	0.9093	60	32	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lachnocladiaceae	0.943	0.9245	63	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Neoschizotheciaceae	0.988	0.879	93	27	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coleosporiaceae	0.983	0.8468	143	30	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chaetomellaceae	0.983	0.9357	40	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Taphrinaceae	0.988	0.8318	69	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hyphodermataceae	0.984	0.8583	210	36	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sympoventuriaceae	0.945	0.8733	230	85	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Wiesneriomycetaceae	0.987	0.8721	38	11	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ceratostomataceae	0.995	0.8841	31	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Rutstroemiaceae	0.99	0.8822	73	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tetraplosphaeriaceae	0.994	0.9283	63	31	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Schizothyriaceae	0.985	0.963	42	11	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Xylographaceae	0.973	0.8901	83	30	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phacidiaceae	0.979	0.8793	73	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Camarosporidiellaceae	0.987	0.8721	30	17	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tricladiaceae	0.989	0.9046	47	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Arachnopezizaceae	0.965	0.9329	32	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ascosphaeraceae	0.983	0.9092	52	15	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Byssocorticiaceae	0.942	0.9423	44	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dissoconiaceae	0.984	0.9052	98	18	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phleogenaceae	0.979	0.923	65	32	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Valsariaceae	0.987	0.8721	45	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Abrothallaceae	0.987	0.8721	37	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Erythrogloeaceae	0.989	0.9001	57	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Mycocaliciaceae	0.95	0.8974	84	47	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Neodevriesiaceae	0.993	0.8901	45	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cuniculitremaceae	0.981	0.9072	37	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Nannizziopsidaceae	0.961	0.9141	35	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Baeomycetaceae	0.94	0.9093	33	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Marthamycetaceae	0.983	0.9018	38	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Fuscideaceae	0.949	0.9596	33	13	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dactylosporaceae	0.95	0.9596	33	19	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Anthracoideaceae	0.986	0.9421	59	39	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phaeothecoidiellaceae	0.956	0.9232	33	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Saccharataceae	0.988	0.9906	55	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Meliolaceae	0.976	1	34	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chaetothyriaceae	0.989	0.9456	35	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sydowiellaceae	0.991	0.9578	30	18	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Urocystidaceae	0.989	0.9151	52	17	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Stephanosporaceae	0.971	0.8446	87	27	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Kondoaceae	0.956	0.9304	50	20	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Septobasidiaceae	0.982	0.9333	40	33	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chrysozymaceae	0.963	0.9178	39	11	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Aliquandostipitaceae	0.987	0.8721	37	18	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cerinomycetaceae	0.965	0.8547	98	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Filobasidiales	0.968	0.9824	388	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Diaporthales	0.989	0.9001	1639	405	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hypocreales	0.985	0.8808	3773	953	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Onygenales	0.983	0.882	1737	210	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Polyporales	0.984	0.8583	5172	865	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Agaricales	0.989	0.7985	14047	4636	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Eurotiales	0.985	0.9104	2570	351	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Glomerellales	0.958	0.9218	2182	74	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pezizales	0.97	0.832	4092	808	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Thelephorales	0.975	0.8333	954	198	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lecanorales	0.988	0.8318	6894	1788	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Russulales	0.985	0.7958	4853	1116	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cladosporiales	0.98	0.9268	702	46	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pleosporales	0.987	0.8721	5525	1662	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coniochaetales	0.987	0.839	150	48	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Helotiales	0.987	0.8423	5072	1250	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hymenochaetales	0.985	0.8417	3158	601	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Boletales	0.985	0.8552	3947	711	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microascales	0.984	0.8463	1602	213	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Saccharomycetales	0.974	0.9093	5151	827	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ustilaginales	0.989	0.9008	425	160	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Mycosphaerellales	0.993	0.8901	2457	645	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Rhytismatales	0.987	0.839	491	139	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Botryosphaeriales	0.99	0.9758	2086	133	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Verrucariales	0.985	0.8603	865	277	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Geastrales	0.967	0.8303	364	84	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Magnaporthales	0.975	0.8641	586	87	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Amphisphaeriales	0.987	0.839	746	197	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tremellales	0.983	0.901	1443	281	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Peltigerales	0.988	0.8318	1902	432	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lecideales	0.988	0.8318	355	79	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phallales	0.985	0.7924	235	52	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chaetosphaeriales	0.991	0.8942	317	198	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Orbiliales	0.988	0.8318	805	310	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pezizomycotina_ord_Incertae_sedis	0.977	0.9256	188	136	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pucciniales	0.983	0.8468	1856	336	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sporidiobolales	0.988	0.9443	765	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Caliciales	0.988	0.8318	1061	317	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sordariales	0.988	0.879	1201	257	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cystobasidiales	0.98	0.9506	121	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Graphidales	0.988	0.8318	187	72	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Exobasidiales	0.97	0.8538	210	49	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Thelebolales	0.983	0.9542	298	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Trechisporales	0.964	0.8315	332	92	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Atheliales	0.971	0.8284	249	36	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Baeomycetales	0.988	0.8318	379	127	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Xenospadicoidales	0.956	0.9591	31	25	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Auriculariales	0.987	0.8864	661	134	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Xylariales	0.987	0.839	2488	624	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Teloschistales	0.988	0.8318	1736	430	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pertusariales	0.988	0.8318	634	198	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ostropales	0.937	0.9415	114	50	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Trichosporonales	0.983	0.9508	374	34	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chaetothyriales	0.984	0.8967	1476	276	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cephalothecales	0.988	0.8815	99	13	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Strigulales	0.946	0.9514	77	29	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ophiostomatales	0.987	0.9083	635	156	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lichinales	0.945	0.9494	97	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Trypetheliales	0.944	0.959	65	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coniocybales	0.958	0.8616	102	27	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Gomphales	0.979	0.8038	680	176	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dacrymycetales	0.965	0.8547	260	96	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Agaricostilbales	0.956	0.9304	122	49	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Togniniales	0.99	0.9297	88	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Savoryellales	0.986	0.8393	47	29	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ascomycota_ord_Incertae_sedis	0.944	0.9456	100	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Gyalectales	0.966	0.8698	103	39	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Diaporthomycetidae_ord_Incertae_sedis	0.985	0.879	108	41	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dothideomycetes_ord_Incertae_sedis	0.984	0.8903	259	94	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microstromatales	0.988	0.9356	100	17	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Candelariales	0.988	0.8318	179	47	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Gloeophyllales	0.977	0.9144	206	22	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Muyocopronales	0.982	0.925	73	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sebacinales	0.985	0.7924	128	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pleurotheciales	0.987	0.909	93	44	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Geoglossales	0.988	0.8318	138	53	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Erythrobasidiales	0.985	0.872	60	13	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cystofilobasidiales	0.983	0.901	470	29	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Capnodiales	0.965	0.8894	83	50	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Distoseptisporales	0.987	0.9283	67	36	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hysteriales	0.91	0.9023	69	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microbotryomycetes_ord_Incertae_sedis	0.963	0.9178	223	46	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sordariomycetes_ord_Incertae_sedis	0.959	0.988	50	31	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Hysterangiales	0.901	0.9121	37	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Entylomatales	0.987	0.854	92	38	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Acarosporales	0.988	0.8318	417	107	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phyllachorales	0.931	0.916	101	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pyrenulales	0.985	0.8603	109	47	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Leotiales	0.987	0.839	214	70	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Kriegeriales	0.967	0.9479	85	14	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microbotryales	0.981	0.9077	94	30	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coryneliales	0.953	0.9068	61	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Venturiales	0.987	0.8721	433	129	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tilletiales	0.989	0.8562	175	57	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Arthoniales	0.979	0.8399	454	136	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lepidostromatales	0.978	0.9501	35	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Umbilicariales	0.988	0.8318	481	101	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tubeufiales	0.987	0.8721	267	151	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Myriangiales	0.991	0.9156	200	91	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Phacidiales	0.979	0.8793	88	23	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lulworthiales	0.931	0.8895	30	12	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microthyriales	0.885	0.9792	32	21	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Chaetomellales	0.983	0.9357	40	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Taphrinales	0.988	0.8318	77	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coronophorales	0.995	0.8841	49	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Abrothallales	0.987	0.8721	42	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cystobasidiomycetes_ord_Incertae_sedis	0.985	0.8617	67	15	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ascosphaerales	0.983	0.9092	52	15	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Atractiellales	0.979	0.923	68	34	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Valsariales	0.987	0.8721	45	10	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Mycocaliciales	0.95	0.8974	85	48	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Urocystidales	0.989	0.8977	95	42	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Marthamycetales	0.983	0.9018	38	16	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sclerococcales	0.95	0.9596	33	19	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Meliolales	0.976	1	34	28	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Septobasidiales	0.982	0.9333	40	33	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Jahnulales	0.987	0.8721	38	19	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Tremellomycetes	0.983	0.901	2616	371	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Sordariomycetes	0.987	0.839	7304	2503	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Eurotiomycetes	0.985	0.8603	5210	1215	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Agaricomycetes	0.985	0.7924	15799	6274	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pezizomycetes	0.97	0.832	4092	808	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lecanoromycetes	0.988	0.8318	14589	3826	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dothideomycetes	0.987	0.8721	7727	2660	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Leotiomycetes	0.987	0.839	6263	1535	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Saccharomycetes	0.974	0.9093	5151	827	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ustilaginomycetes	0.989	0.8977	524	205	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Exobasidiomycetes	0.986	0.8496	630	178	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Orbiliomycetes	0.988	0.8318	805	310	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pezizomycotina_cls_Incertae_sedis	0.977	0.9264	190	138	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Pucciniomycetes	0.983	0.8468	1942	377	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Microbotryomycetes	0.981	0.9077	1171	123	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Cystobasidiomycetes	0.985	0.872	289	53	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Lichinomycetes	0.945	0.9494	97	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Coniocybomycetes	0.958	0.8616	102	27	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Dacrymycetes	0.965	0.8547	287	101	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Agaricostilbomycetes	0.956	0.9304	130	56	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
